location_id;city;state;postal_code;country
7172;Lakhni;MAHARASHTRA;441804;IN
7173;ATTUR;TAMIL NADU;636102;IN
7174;ANKLAV;Gujarat;388510;IN
7175;BHATPARA;WEST BENGAL;743125;IN
7176;Mangapur;UTTAR PRADESH;230125;IN
7177;BANDOAN;WEST BENGAL;723129;IN
7178;HATKANANGLE;MAHARASHTRA;416109;IN
7179;ADOOR;KERALA;691523;IN
7180;Ukhra;WEST BENGAL;713363;IN
7181;BARASAT;WEST BENGAL;700128;IN
7182;BHIMAVARAM;ANDHRA PRADESH;534208;IN
7183;HABRA;WEST BENGAL;743263;IN
7184;KOPPAL;KARNATAKA;583279;IN
7185;THIRUVANANTHAPURAM;KERALA;695133;IN
7186;WARANGAL;TELANGANA;506005;IN
7187;VISAKHAPATNAM;ANDHRA PRADESH;531040;IN
7188;ANANTAPUR;ANDHRA PRADESH;515261;IN
7189;Kottayam;KERALA;686017;IN
7190;RAIPUR;CHHATTISGARH;492014;IN
7191;Katihar;BIHAR;854106;IN
7192;GULAOTHI Distt. Bulandshahar;UTTAR PRADESH;245408;IN
7193;CHENGAM;TAMIL NADU;606701;IN
7194;Thrissur;KERALA;680505;IN
7195;MAIGAL GANJ;UTTAR PRADESH;261505;IN
7196;BENGALURU;KARNATAKA;560088;IN
7197;barh;BIHAR;803214;IN
7198;DEEG;RAJASTHAN;321203;IN
7199;CHENNAI;TAMIL NADU;600025;IN
7200;BHADRAK;ODISHA;756101;IN
7201;KUNDA;UTTAR PRADESH;230204;IN
7202;Vizianagaram;ANDHRA PRADESH;535005;IN
7203;ISLAMPUR;BIHAR;801303;IN
7204;MANCHERIAL;TELANGANA;504209;IN
7205;PALAKKAD;KERALA;678510;IN
7206;bindki Fatehpur;UTTAR PRADESH;212663;IN
7207;KOIDA;ODISHA;770048;IN
7208;BODHAN;TELANGANA;503185;IN
7209;Amb;HIMACHAL PRADESH;177203;IN
7210;LAUKAHA , MADHUBANI;BIHAR;847421;IN
7211;KOLHAR;MAHARASHTRA;413710;IN
7212;HAMIRPUR;UTTAR PRADESH;210301;IN
7213;ANANTAPUR;ANDHRA PRADESH;515331;IN
7214;MANSURPUR;UTTAR PRADESH;251203;IN
7215;ARKALGUD;KARNATAKA;573102;IN
7216;Kannad;MAHARASHTRA;431103;IN
7217;MALAPPURAM;KERALA;679334;IN
7218;Coochbehar;WEST BENGAL;736171;IN
7219;Lakhimpur kheri;UTTAR PRADESH;262903;IN
7220;Thrissur;KERALA;680570;IN
7221;Coimbatore;TAMIL NADU;641201;IN
7222;KOLLAM;KERALA;691010;IN
7223;AHMEDABAD;Gujarat;380019;IN
7224;BALLY;WEST BENGAL;711205;IN
7225;HANUR, kollegal tq, Chamarajanagar district;KARNATAKA;571439;IN
7226;PAPPARAPATTI DHARMAPURI DISTRICT;TAMIL NADU;636809;IN
7227;KESKAL;CHHATTISGARH;494331;IN
7228;chekkanoorani, madurai;TAMIL NADU;625514;IN
7229;CUTTACK;ODISHA;754294;IN
7230;BHIKHIWIND;PUNJAB;143303;IN
7231;KANNAUJ;UTTAR PRADESH;209727;IN
7232;JHARGRAM;WEST BENGAL;721507;IN
7233;Kottayam;KERALA;686538;IN
7234;ROBERTSONPET;KARNATAKA;563120;IN
7235;KANTI;BIHAR;843109;IN
7236;ARAKONAM;TAMIL NADU;631006;IN
7237;Sukhsar;Gujarat;389190;IN
7238;BHARATPUR;RAJASTHAN;321026;IN
7239;HARINDANGA;WEST BENGAL;741139;IN
7240;Alappuzha;KERALA;689571;IN
7241;NARASAPUR;ANDHRA PRADESH;534280;IN
7242;NAI BAZAR;UTTAR PRADESH;221409;IN
7243;SOLAPUR;MAHARASHTRA;413202;IN
7244;BID;MAHARASHTRA;431122;IN
7245;Dhaniyanicheruvu.village;ANDHRA PRADESH;515521;IN
7246;NIWARI;MADHYA PRADESH;472442;IN
7247;NIMAPADA;ODISHA;752106;IN
7248;MOGA;PUNJAB;151208;IN
7249;TALWARA;PUNJAB;144216;IN
7250;SHIRUR KASAR, bid;MAHARASHTRA;413249;IN
7251;BOLPUR;WEST BENGAL;731235;IN
7252;Arvi;MAHARASHTRA;415116;IN
7253;Sanjan;Gujarat;396150;IN
7254;BARARA;HARYANA;133201;IN
7255;Chitrakoot;UTTAR PRADESH;210204;IN
7256;SRINAGAR;JAMMU & KASHMIR;190008;IN
7257;DHARNI;MAHARASHTRA;444702;IN
7258;TAPAN;WEST BENGAL;733127;IN
7259;BHIWANI;HARYANA;127031;IN
7260;SANTALDIH;WEST BENGAL;723146;IN
7261;PUNALUR;KERALA;691322;IN
7262;AURANGABAD;WEST BENGAL;742201;IN
7263;TARANAGAR;RAJASTHAN;331304;IN
7264;KHAGA;UTTAR PRADESH;212653;IN
7265;KALUAHI;BIHAR;847229;IN
7266;SITAPUR;UTTAR PRADESH;261125;IN
7267;KARAULI;RAJASTHAN;322241;IN
7268;Kanekal;ANDHRA PRADESH;515871;IN
7269;PONDA;GOA;403115;IN
7270;Shahabad;KARNATAKA;585228;IN
7271;SRINAGAR;UTTARAKHAND;249161;IN
7272;CHALTIA;WEST BENGAL;742407;IN
7273;SARANGARH;CHHATTISGARH;496450;IN
7274;Banka;BIHAR;814131;IN
7275;BURDWAN;WEST BENGAL;713124;IN
7276;MOHALI;PUNJAB;160063;IN
7277;THIRUMALAIRAYAN PATTINAM;PUDUCHERRY;609606;IN
7278;MANNANCHERY;KERALA;688538;IN
7279;Mandya distic;KARNATAKA;571606;IN
7280;MANGLAUR;UTTARAKHAND;247656;IN
7281;BIHKA;UTTAR PRADESH;212208;IN
7282;TIRUKALUKUNDRAM;TAMIL NADU;603109;IN
7283;ASHTI WARDHA DISTRICT;MAHARASHTRA;442202;IN
7284;KOZHIKODE;KERALA;673586;IN
7285;Changanacherry, Kottayam;KERALA;686535;IN
7286;MUZAFFARPUR;BIHAR;843130;IN
7287;BEGUSARAI DISTRICT;BIHAR;851129;IN
7288;KULLU;HIMACHAL PRADESH;175138;IN
7289;KESHOD;Gujarat;362220;IN
7290;Sundernagar;HIMACHAL PRADESH;175002;IN
7291;AMRITSAR;PUNJAB;143022;IN
7292;PALAKKAD;KERALA;678013;IN
7293;Amreli;Gujarat;365220;IN
7294;Thullur;ANDHRA PRADESH;522237;IN
7295;SONIPAT;HARYANA;131023;IN
7297;Chirayinkeezhu;KERALA;695305;IN
7298;KUNDAM;MADHYA PRADESH;483110;IN
7299;VUYYURU;ANDHRA PRADESH;521245;IN
7300;KOPPA;KARNATAKA;577123;IN
7301;UJHANI;UTTAR PRADESH;243639;IN
7302;BHADERWAH;JAMMU & KASHMIR;182222;IN
7303;MOUJE ANJANVEL;MAHARASHTRA;415634;IN
7304;TEOK;ASSAM;785112;IN
7305;KOLLAM;KERALA;691531;IN
7306;GAYA;BIHAR;824217;IN
7307;Pratapgarh;UTTAR PRADESH;230302;IN
7308;OOTY;TAMIL NADU;643003;IN
7309;SIRSA;HARYANA;125058;IN
7310;PADERU, visakhapatnam;ANDHRA PRADESH;531024;IN
7311;ALLAVARAM;ANDHRA PRADESH;533217;IN
7312;NAOBAICHA;ASSAM;784160;IN
7313;BHADRAK;ODISHA;756119;IN
7314;KOZHIKODE;KERALA;673580;IN
7315;ACHARAPAKKAM;TAMIL NADU;603301;IN
7316;Cheepurupalli, Vizianagaram dist;ANDHRA PRADESH;535128;IN
7317;DHUBRI;ASSAM;783135;IN
7318;GULABPURA;RAJASTHAN;311021;IN
7319;KAMBAM;TAMIL NADU;625516;IN
7320;PANCHKULA;HARYANA;134103;IN
7321;BALLARPUR;MAHARASHTRA;442701;IN
7322;BARSHI;MAHARASHTRA;413411;IN
7323;JAKHALMANDI;HARYANA;125133;IN
7324;CUDDALORE;TAMIL NADU;607002;IN
7325;Arariya;BIHAR;854334;IN
7326;PALAKKAD;KERALA;678594;IN
7327;Kesopur sathla;UTTAR PRADESH;245402;IN
7328;KARERA;MADHYA PRADESH;473660;IN
7329;JAWHAR;MAHARASHTRA;401603;IN
7330;GUMIA;JHARKHAND;829111;IN
7331;TIRUVANNAMALAI;TAMIL NADU;606905;IN
7332;PATHANAMTHITTA;KERALA;689678;IN
7333;BALLIA;UTTAR PRADESH;277208;IN
7334;DATAGANJ;UTTAR PRADESH;243635;IN
7335;IDAR;Gujarat;383410;IN
7336;Bhadrak;ODISHA;756162;IN
7337;Guntur;ANDHRA PRADESH;522015;IN
7338;KASRAWAD;MADHYA PRADESH;451228;IN
7339;CHETHIPUZHA;KERALA;686106;IN
7340;BHOPAL;MADHYA PRADESH;462037;IN
7341;BANKA;BIHAR;813102;IN
7342;KANGRA;HIMACHAL PRADESH;176206;IN
7343;UDUPI;KARNATAKA;576124;IN
7344;Ootacamund The Nilgiri;TAMIL NADU;643004;IN
7345;BILASPUR;HARYANA;135102;IN
7346;IBRAHIMPATNAM;TELANGANA;501506;IN
7347;KOTTURU;KARNATAKA;583134;IN
7348;MALAPPURAM;KERALA;679327;IN
7349;BALURGHAT;WEST BENGAL;733102;IN
7350;TANGUTUR;ANDHRA PRADESH;523272;IN
7351;BHALWAL;JAMMU & KASHMIR;181206;IN
7352;BIJAPUR;CHHATTISGARH;494450;IN
7353;NADSAL;KARNATAKA;574111;IN
7354;GUNTUR;ANDHRA PRADESH;522235;IN
7355;VADODARA;Gujarat;390017;IN
7356;MALAPPURAM;KERALA;679333;IN
7357;Ariyalur;TAMIL NADU;621804;IN
7358;KASAULI;HIMACHAL PRADESH;173204;IN
7359;CHANDIGARH;CHANDIGARH;160009;IN
7360;KISHANGARH RENWAL;RAJASTHAN;303603;IN
7361;MALAPPURAM;KERALA;676541;IN
7362;CHINTALAPUDI;ANDHRA PRADESH;534460;IN
7363;MIRZAPUR;UTTAR PRADESH;231313;IN
7364;VADAKKUVALLIYUR;TAMIL NADU;627117;IN
7365;Barmer;Rajasthan;344001;IN
7366;PANANGAD THRISSUR DISTRICT;KERALA;680671;IN
7367;Allahabad;UTTAR PRADESH;212107;IN
7368;RASRA;UTTAR PRADESH;221712;IN
7369;PALASA KASIBUGGA;ANDHRA PRADESH;532222;IN
7370;Trichy;TAMIL NADU;621006;IN
7371;KANNAPURAM;KERALA;670301;IN
7372;Cuttack;ODISHA;754022;IN
7373;DALKHOLA;WEST BENGAL;733201;IN
7374;VUYYURU;ANDHRA PRADESH;521256;IN
7375;RAJAURI;JAMMU & KASHMIR;185234;IN
7376;Greater Noida;UTTAR PRADESH;201311;IN
7377;MADANPUR RAMPUR;ODISHA;766102;IN
7378;Naliya;Gujarat;370655;IN
7379;ANANTAPUR;ANDHRA PRADESH;515003;IN
7380;ELAMPALLOOR;KERALA;691501;IN
7381;KARAULI;RAJASTHAN;322215;IN
7382;PHALODI;RAJASTHAN;342301;IN
7383;JAMSHEDPUR;JHARKHAND;831020;IN
7384;PATHANAMTHITTA;KERALA;689597;IN
7385;PATAN;Gujarat;385360;IN
7386;SUNPURA;ARUNACHAL PRADESH;792111;IN
7387;SANKARI;TAMIL NADU;637301;IN
7388;bardez;GOA;403503;IN
7389;ULLAL;KARNATAKA;575017;IN
7391;BIKANER;RAJASTHAN;334403;IN
7392;THRISSUR;KERALA;680618;IN
7393;TIRUPPUR;TAMIL NADU;638108;IN
7394;MAUNATH BHANJAN;UTTAR PRADESH;275102;IN
7395;Khaperkheda;MAHARASHTRA;441102;IN
7396;Uchchhal;Gujarat;394375;IN
7397;LATHI;Gujarat;365430;IN
7398;DHARAMJAIGARH;CHHATTISGARH;496116;IN
7399;Ramnagar;MADHYA PRADESH;485881;IN
7400;ALAPPUZHA;KERALA;690559;IN
7401;GIDI;JHARKHAND;829108;IN
7402;ALMORA;UTTARAKHAND;263637;IN
7403;CUTTACK;ODISHA;754006;IN
7404;HASSAN;KARNATAKA;573202;IN
7405;EDAPPAL;KERALA;679582;IN
7406;VISAKHAPATNAM;ANDHRA PRADESH;531151;IN
7407;THODUPUZHA;KERALA;685586;IN
7408;Mau;UTTAR PRADESH;221602;IN
7409;NATEPUTE;MAHARASHTRA;413109;IN
7410;Barpeta;ASSAM;781308;IN
7411;KHUTAR;UTTAR PRADESH;242405;IN
7412;ATHUR THOOTHUKKUDI DISTRICT;TAMIL NADU;628151;IN
7413;PATHANAMTHITTA;KERALA;689653;IN
7414;Kamareddy;TELANGANA;503125;IN
7415;BALICHAK;WEST BENGAL;721124;IN
7416;ETTUMANOOR;KERALA;686587;IN
7417;TIRUCHENGODE;TAMIL NADU;637211;IN
7418;TATTILLI;KARNATAKA;581411;IN
7419;REWARI;HARYANA;123411;IN
7420;SIMDEGA;JHARKHAND;835223;IN
7421;ALAPPUZHA;KERALA;689504;IN
7422;DEVARKADRA;TELANGANA;509204;IN
7423;SULTANPUR;UTTAR PRADESH;224229;IN
7424;INDORE;MADHYA PRADESH;453552;IN
7425;SALIGRAM Upupi;KARNATAKA;576225;IN
7426;RUDRAPRAYAG;UTTARAKHAND;246171;IN
7427;NAZIRPUR;WEST BENGAL;741165;IN
7428;Vallioor via, Tirunelveli district;TAMIL NADU;627113;IN
7429;NIZAMABAD;TELANGANA;503235;IN
7430;LALGANJ;UTTAR PRADESH;229206;IN
7431;ALAPPUZHA;KERALA;688562;IN
7432;KANPUR;UTTAR PRADESH;208004;IN
7433;Vaniyambalam;KERALA;679339;IN
7434;ATCHUTAPURAM APSEZ;ANDHRA PRADESH;531061;IN
7435;Virar West;MAHARASHTRA;401302;IN
7436;KUMBAKONAM;TAMIL NADU;612002;IN
7437;ANUPPUR;MADHYA PRADESH;484224;IN
7438;KALANWALI;HARYANA;125201;IN
7439;SALEM;TAMIL NADU;636140;IN
7440;LUDHIANA;PUNJAB;141016;IN
7441;NELLORE;ANDHRA PRADESH;524311;IN
7442;Khedar;HARYANA;125121;IN
7443;Malappuram;KERALA;676506;IN
7444;GARDHIWALA;PUNJAB;144207;IN
7445;PATHANAMTHITTA;KERALA;689648;IN
7446;Manja Fish Market;ASSAM;782461;IN
7447;AZAMGARH;UTTAR PRADESH;276303;IN
7448;ASANSOL;WEST BENGAL;713341;IN
7449;sojat city;RAJASTHAN;306104;IN
7450;Rairangpur;ODISHA;757048;IN
7451;SOLAPUR;MAHARASHTRA;413108;IN
7452;PURULIYA;WEST BENGAL;723102;IN
7453;GUWAHATI;ASSAM;781023;IN
7454;TIRUVANNAMALAI;TAMIL NADU;606603;IN
7455;NURPUR;HIMACHAL PRADESH;176202;IN
7456;DUMRAON;BIHAR;802136;IN
7457;HONNALI , Davangere;KARNATAKA;577219;IN
7458;Purnea;BIHAR;984196;IN
7459;Irinjalakuda;KERALA;680683;IN
7460;Mehgaon;MADHYA PRADESH;477557;IN
7461;Nalikul;WEST BENGAL;712407;IN
7462;GARHWA;JHARKHAND;822121;IN
7463;ASHRAFPUR KICHHAUCHHA;UTTAR PRADESH;224129;IN
7464;Kayamkulam;KERALA;690564;IN
7465;HYDERABAD;TELANGANA;500031;IN
7466;Koduvayur;KERALA;678501;IN
7467;ANJANI PORTLAND CEMENT FACTORY;TELANGANA;508246;IN
7468;EDAIKODU;TAMIL NADU;629101;IN
7469;Duvva, Tanuku Mandalam,;ANDHRA PRADESH;534156;IN
7470;Ranni;KERALA;689675;IN
7471;KOLLAM;KERALA;691557;IN
7472;KUDITHIPALEM;ANDHRA PRADESH;524313;IN
7473;DIBRUGARH;ASSAM;786002;IN
7474;PATHANAMTHITTA;KERALA;689671;IN
7475;PALAKKAD;KERALA;678546;IN
7476;BEGAMGANJ;MADHYA PRADESH;464881;IN
7477;CHENGANNUR;KERALA;689126;IN
7478;SURENDRANAGAR;Gujarat;363020;IN
7479;SOLAPUR;MAHARASHTRA;413216;IN
7480;West godavari;ANDHRA PRADESH;534176;IN
7481;MANDVI;Gujarat;370485;IN
7482;NAIHATI;WEST BENGAL;743165;IN
7483;HYDERABAD;TELANGANA;501504;IN
7484;SAIHA;MIZORAM;796901;IN
7485;JALANDHAR;PUNJAB;144701;IN
7486;MURAKAMBATTU;ANDHRA PRADESH;517127;IN
7487;Bareilly;UTTAR PRADESH;243123;IN
7488;BULDHANA;MAHARASHTRA;443308;IN
7489;Koppam;KERALA;679307;IN
7490;MAHBUBNAGAR;TELANGANA;509002;IN
7491;TRIPURANTHAKAM;ANDHRA PRADESH;523330;IN
7492;PATNA;BIHAR;801507;IN
7493;MANDYA;KARNATAKA;571402;IN
7494;KHARIJAPIKON;ASSAM;783126;IN
7495;THATIPAKA;ANDHRA PRADESH;533247;IN
7496;AURANGABAD;BIHAR;824127;IN
7497;MUDKHED;MAHARASHTRA;431806;IN
7498;Navsari;Gujarat;396560;IN
7499;THANE;MAHARASHTRA;401104;IN
7500;VYLATHUR;KERALA;679563;IN
7501;DHAKA;BIHAR;845418;IN
7502;MORINDA;PUNJAB;140101;IN
7503;BHUJ;Gujarat;370427;IN
7504;PAUNI;MAHARASHTRA;441910;IN
7505;JAIPUR;RAJASTHAN;302040;IN
7506;AZAMGARH;UTTAR PRADESH;276140;IN
7507;KHARGONE;MADHYA PRADESH;451113;IN
7508;SURGANA;MAHARASHTRA;422211;IN
7509;ERNAKULAM;KERALA;686663;IN
7510;Madurai;TAMIL NADU;625501;IN
7511;VANIYAMKULAM II;KERALA;679523;IN
7512;Bijapur;CHHATTISGARH;494444;IN
7513;TONTO;JHARKHAND;833215;IN
7514;RAICHUR;KARNATAKA;584116;IN
7515;BARPETA;ASSAM;781301;IN
7516;SRIKAKULAM;ANDHRA PRADESH;532243;IN
7517;GIDA GORAKHPUR;UTTAR PRADESH;273209;IN
7518;GUNTUR;ANDHRA PRADESH;522035;IN
7519;KODINAR;Gujarat;362720;IN
7520;BHAGALPUR;BIHAR;812004;IN
7521;PATHANKOT;PUNJAB;143534;IN
7522;Davangere;KARNATAKA;577552;IN
7523;KARIMNAGAR;TELANGANA;505331;IN
7524;SINDAGI;KARNATAKA;586128;IN
7525;BACHHRAON;UTTAR PRADESH;244225;IN
7526;THIRUTHURAIPOONDI;TAMIL NADU;614703;IN
7527;KAIKALUR;ANDHRA PRADESH;521340;IN
7528;KOTA;RAJASTHAN;324007;IN
7529;CHENNAI;TAMIL NADU;601206;IN
7530;NAWALGARH;RAJASTHAN;333042;IN
7531;CHANGANASSERY;KERALA;686532;IN
7532;INDUSTRIAL GROWTH CENTRE THIMMANAPALEM;ANDHRA PRADESH;523183;IN
7533;Vinukonda;ANDHRA PRADESH;522660;IN
7534;RANIKOR;MEGHALAYA;793106;IN
7535;LANJA;MAHARASHTRA;416701;IN
7536;KAPKOT;UTTARAKHAND;263632;IN
7537;Kayamkulam;KERALA;690527;IN
7538;GANDERBAL;JAMMU & KASHMIR;191201;IN
7539;GANGARAMPUR;WEST BENGAL;733124;IN
7540;KOZHIKODE;KERALA;673603;IN
7541;AMARAVATHI;ANDHRA PRADESH;522020;IN
7542;JORHAT;ASSAM;785704;IN
7543;DONDAICHA WARWADE;MAHARASHTRA;425408;IN
7544;Darbhanga;BIHAR;847307;IN
7545;Channgiri;KARNATAKA;577213;IN
7546;Gopalnagar;WEST BENGAL;743262;IN
7547;KANSABEL;CHHATTISGARH;496223;IN
7548;ARANI THIRUVALLUR DISTRICT;TAMIL NADU;601101;IN
7549;NANDAPUR;ODISHA;764037;IN
7550;VELUR;TAMIL NADU;638181;IN
7551;ANTHICAD;KERALA;680641;IN
7552;Rangareddy;TELANGANA;501503;IN
7553;ORDNANCE FACTORY BHADRAVATI TOWNSHIP;MAHARASHTRA;442902;IN
7554;GOLUGONDA;ANDHRA PRADESH;531084;IN
7555;ERNAKULAM;KERALA;686636;IN
7556;MOHALI;PUNJAB;160054;IN
7557;Satara MIDC;MAHARASHTRA;415004;IN
7558;SATHYAMANGALAM;TAMIL NADU;638402;IN
7559;YEMMIGANUR;ANDHRA PRADESH;518360;IN
7560;FATWAH;BIHAR;803201;IN
7561;Madappally;KERALA;673102;IN
7562;MUDINEPALLE;ANDHRA PRADESH;521329;IN
7563;Meerut;UTTAR PRADESH;250341;IN
7564;Tenali;ANDHRA PRADESH;522308;IN
7565;SURAT;Gujarat;395023;IN
7566;Rahuri;MAHARASHTRA;413705;IN
7567;KACHHAUNA PATSENI;UTTAR PRADESH;241126;IN
7568;MADANAPALLE;ANDHRA PRADESH;517326;IN
7569;choutuppal;TELANGANA;508252;IN
7570;HIRMI;CHHATTISGARH;493195;IN
7571;GOHPUR;ASSAM;784168;IN
7572;CHITTOOR;ANDHRA PRADESH;517124;IN
7573;IGATPURI;MAHARASHTRA;422403;IN
7574;CHIDAMBARAM;TAMIL NADU;608401;IN
7575;CHITTOOR;ANDHRA PRADESH;517643;IN
7576;AKLUJ;MAHARASHTRA;413101;IN
7577;Piali;WEST BENGAL;743363;IN
7578;Dist. - N 24 Parganas;WEST BENGAL;743290;IN
7579;BAKSAR;UTTAR PRADESH;245207;IN
7580;NTPC KANIHA TOWNSHIP;ODISHA;759117;IN
7581;Raha town;ASSAM;782103;IN
7582;CHENNAI;TAMIL NADU;600120;IN
7583;Kasegaon tal walwa dist sangli;MAHARASHTRA;415404;IN
7584;AMRITSAR;PUNJAB;143008;IN
7585;Kozhikode;KERALA;673632;IN
7586;INKOLLU;ANDHRA PRADESH;523167;IN
7587;TIRUNELVELI;TAMIL NADU;627001;IN
7588;CHIKNAYAKANHALLI;KARNATAKA;572214;IN
7589;SRIDUNGARGARH;RAJASTHAN;331803;IN
7590;RADHANPUR;Gujarat;385340;IN
7591;NIZAMABAD;TELANGANA;503002;IN
7592;SIRSI;UTTAR PRADESH;244301;IN
7593;MUNDARGI;KARNATAKA;582118;IN
7594;AMB;HIMACHAL PRADESH;174316;IN
7595;BIDAR;KARNATAKA;585329;IN
7596;baram;RAJASTHAN;325223;IN
7597;SHOGHI;HIMACHAL PRADESH;171219;IN
7598;PALAKKAD;KERALA;678642;IN
7599;Ambedkarnager;UTTAR PRADESH;224152;IN
7600;shahzadpur;HARYANA;134202;IN
7601;HODAL;HARYANA;121106;IN
7602;SENAPATI;MANIPUR;795150;IN
7603;Khammam;TELANGANA;507157;IN
7604;BHAWANI MANDI;RAJASTHAN;326502;IN
7605;Chirang;ASSAM;783394;IN
7606;wazirganj;UTTAR PRADESH;243726;IN
7607;MURADNAGAR;UTTAR PRADESH;201206;IN
7608;KHERAGARH;UTTAR PRADESH;283121;IN
7609;DOHRIGHAT;UTTAR PRADESH;275303;IN
7610;SALEM;TAMIL NADU;636112;IN
7611;CUTTACK;ODISHA;754204;IN
7612;Pachora;MAHARASHTRA;424201;IN
7613;MADURANTHAKAM;TAMIL NADU;603306;IN
7614;PANSEMAL;MADHYA PRADESH;451770;IN
7615;LALGUDI;TAMIL NADU;621703;IN
7616;VILLUPURAM;TAMIL NADU;605766;IN
7617;KOZHIKODE;KERALA;673582;IN
7618;MUZAFFARPUR;BIHAR;844118;IN
7619;kothagudem;TELANGANA;507128;IN
7620;GANPATIPULE;MAHARASHTRA;415615;IN
7621;kapasaria;WEST BENGAL;721628;IN
7622;Banda;MAHARASHTRA;416511;IN
7623;KURNOOL;ANDHRA PRADESH;518412;IN
7624;KUMARANELLUR;KERALA;680590;IN
7625;CUTTACK;ODISHA;754029;IN
7626;TIKAMGARH;MADHYA PRADESH;472001;IN
7627;MANDYA;KARNATAKA;571404;IN
7628;BHIWANI;HARYANA;127028;IN
7629;Devdhari;Gujarat;360055;IN
7630;RAJURA;MAHARASHTRA;442905;IN
7631;THAKKOLAM;TAMIL NADU;631151;IN
7632;NAGOTHANE;MAHARASHTRA;402106;IN
7633;Chorao;GOA;403102;IN
7634;DALSINGHSARAI;BIHAR;848114;IN
7635;SUNDARAPANDIAPURAM;TAMIL NADU;627858;IN
7636;Masuda;RAJASTHAN;305623;IN
7637;MUZAFFARPUR;BIHAR;843165;IN
7638;JAMAI;MADHYA PRADESH;480553;IN
7639;KABRAI;UTTAR PRADESH;210424;IN
7640;IRIVERI;KERALA;670613;IN
7641;TANDA RAMPUR DISTRICT;UTTAR PRADESH;244925;IN
7642;VARKALA;KERALA;695142;IN
7643;Seraikella;JHARKHAND;833219;IN
7644;SHIRUR ANANTPAL;MAHARASHTRA;413544;IN
7645;BELAGAVI;KARNATAKA;587122;IN
7646;SIRSAGANJ;UTTAR PRADESH;283151;IN
7647;COONOOR;TAMIL NADU;643231;IN
7648;SARDARSHAHAR;RAJASTHAN;331403;IN
7649;Kozhikode;KERALA;673604;IN
7650;Allapuzha;KERALA;689505;IN
7651;BENGALURU;KARNATAKA;560007;IN
7652;THIRUVANANTHAPURAM;KERALA;695562;IN
7653;THANJAVUR;TAMIL NADU;614204;IN
7654;Binnaguri;WEST BENGAL;735203;IN
7655;VAISHALI;BIHAR;844509;IN
7656;JALPAIGURI;WEST BENGAL;735202;IN
7657;KORBA;CHHATTISGARH;495682;IN
7658;KANGRA;HIMACHAL PRADESH;176125;IN
7659;NATCHIARKOIL;TAMIL NADU;612602;IN
7660;Thrissur;KERALA;680008;IN
7661;PATHANKOT;PUNJAB;145025;IN
7662;VAISHALI;BIHAR;844503;IN
7663;IRINGAL;KERALA;673521;IN
7664;AMRELI;Gujarat;365601;IN
7665;Amravati;MAHARASHTRA;444902;IN
7666;Koovalaseery.p.o;KERALA;695512;IN
7667;Bankhedi;MADHYA PRADESH;461990;IN
7668;JALPAIGURI;WEST BENGAL;735231;IN
7669;SRINAGAR;JAMMU & KASHMIR;190004;IN
7670;MAKAVARAPALEM;ANDHRA PRADESH;531113;IN
7671;TARABGANJ;UTTAR PRADESH;271310;IN
7672;MANUGUR;TELANGANA;507117;IN
7673;JAIJAIPUR;CHHATTISGARH;495690;IN
7674;ALIBAG;MAHARASHTRA;402209;IN
7675;KARIMNAGAR;TELANGANA;505303;IN
7676;TIRUR;KERALA;676109;IN
7677;Ernakulam;KERALA;682007;IN
7678;GANDHINAGAR;Gujarat;382028;IN
7679;Trivandrum;KERALA;695308;IN
7680;RAJPUR SONARPUR;WEST BENGAL;700147;IN
7681;GUNTUR;ANDHRA PRADESH;522508;IN
7682;Kanumolu;ANDHRA PRADESH;521106;IN
7683;CHENGANNUR;KERALA;689109;IN
7684;SRIKAKULAM;ANDHRA PRADESH;532195;IN
7685;BELPAHAR;ODISHA;768218;IN
7686;Ballia;UTTAR PRADESH;221716;IN
7687;PERUMBAVOOR;KERALA;683543;IN
7688;KOLHAPUR;MAHARASHTRA;416526;IN
7689;SRIRANGAPATNA;KARNATAKA;571438;IN
7690;JAMSHEDPUR;JHARKHAND;831019;IN
7691;KALABURGI;KARNATAKA;585318;IN
7692;AKOLA;MAHARASHTRA;444104;IN
7693;JORAPOKHAR;JHARKHAND;828108;IN
7694;MISRIKH CUM NEEMSAR;UTTAR PRADESH;261401;IN
7695;KOPPA;KARNATAKA;577126;IN
7696;Kasba;BIHAR;854330;IN
7697;MALAPPURAM;KERALA;676510;IN
7698;DOGADDA;UTTARAKHAND;246127;IN
7699;VISAKHAPATNAM;ANDHRA PRADESH;531022;IN
7700;VISAKHAPATNAM;ANDHRA PRADESH;530015;IN
7701;Vijayapura;KARNATAKA;586130;IN
7702;BHILAD;Gujarat;396105;IN
7703;SAHASPUR;UTTAR PRADESH;246745;IN
7704;JAORA;MADHYA PRADESH;457226;IN
7705;KHEDBRAHMA;Gujarat;383255;IN
7706;AIZAWL;MIZORAM;796008;IN
7707;NAVI MUMBAI;MAHARASHTRA;410217;IN
7708;Warangal;TELANGANA;506371;IN
7709;TAMLUK;WEST BENGAL;721636;IN
7710;NADAUN;HIMACHAL PRADESH;177040;IN
7711;CHETPET;TAMIL NADU;606801;IN
7712;ALAND;KARNATAKA;585311;IN
7713;PANNIYANNUR;KERALA;670694;IN
7714;Mau;UTTAR PRADESH;221603;IN
7715;Gundimeda;ANDHRA PRADESH;522303;IN
7716;RAVULAPALEM;ANDHRA PRADESH;533238;IN
